일시,평균기온
2023-01-01,-3.3439755
2023-01-02,-3.3439755
2023-01-03,-3.3439755
2023-01-04,-3.3439755
2023-01-05,-3.3439755
2023-01-06,-3.3439755
2023-01-07,-3.3439755
2023-01-08,-3.3439755
2023-01-09,-3.3439755
2023-01-10,-3.3439755
2023-01-11,-3.3439755
2023-01-12,-3.3439755
2023-01-13,-3.3439755
2023-01-14,-3.3439755
2023-01-15,-3.3439755
2023-01-16,-3.3439755
2023-01-17,-3.3439755
2023-01-18,-3.3439755
2023-01-19,-3.3439755
2023-01-20,-3.3439755
2023-01-21,-3.3439755
2023-01-22,-3.3439755
2023-01-23,-3.3439755
2023-01-24,-3.3439755
2023-01-25,-3.3439755
2023-01-26,-3.3439755
2023-01-27,-3.3439755
2023-01-28,-3.3439755
2023-01-29,-3.3439755
2023-01-30,-3.3439755
2023-01-31,-3.3439755
2023-02-01,2.288154
2023-02-02,2.288154
2023-02-03,2.288154
2023-02-04,2.288154
2023-02-05,2.288154
2023-02-06,2.288154
2023-02-07,2.288154
2023-02-08,2.288154
2023-02-09,2.288154
2023-02-10,2.288154
2023-02-11,2.288154
2023-02-12,2.288154
2023-02-13,2.288154
2023-02-14,2.288154
2023-02-15,2.288154
2023-02-16,2.288154
2023-02-17,2.288154
2023-02-18,2.288154
2023-02-19,2.288154
2023-02-20,2.288154
2023-02-21,2.288154
2023-02-22,2.288154
2023-02-23,2.288154
2023-02-24,2.288154
2023-02-25,2.288154
2023-02-26,2.288154
2023-02-27,2.288154
2023-02-28,2.288154
2023-03-01,8.154305
2023-03-02,8.154305
2023-03-03,8.154305
2023-03-04,8.154305
2023-03-05,8.154305
2023-03-06,8.154305
2023-03-07,8.154305
2023-03-08,8.154305
2023-03-09,8.154305
2023-03-10,8.154305
2023-03-11,8.154305
2023-03-12,8.154305
2023-03-13,8.154305
2023-03-14,8.154305
2023-03-15,8.154305
2023-03-16,8.154305
2023-03-17,8.154305
2023-03-18,8.154305
2023-03-19,8.154305
2023-03-20,8.154305
2023-03-21,8.154305
2023-03-22,8.154305
2023-03-23,8.154305
2023-03-24,8.154305
2023-03-25,8.154305
2023-03-26,8.154305
2023-03-27,8.154305
2023-03-28,8.154305
2023-03-29,8.154305
2023-03-30,8.154305
2023-03-31,8.154305
2023-04-01,13.30761
2023-04-02,13.30761
2023-04-03,13.30761
2023-04-04,13.30761
2023-04-05,13.30761
2023-04-06,13.30761
2023-04-07,13.30761
2023-04-08,13.30761
2023-04-09,13.30761
2023-04-10,13.30761
2023-04-11,13.30761
2023-04-12,13.30761
2023-04-13,13.30761
2023-04-14,13.30761
2023-04-15,13.30761
2023-04-16,13.30761
2023-04-17,13.30761
2023-04-18,13.30761
2023-04-19,13.30761
2023-04-20,13.30761
2023-04-21,13.30761
2023-04-22,13.30761
2023-04-23,13.30761
2023-04-24,13.30761
2023-04-25,13.30761
2023-04-26,13.30761
2023-04-27,13.30761
2023-04-28,13.30761
2023-04-29,13.30761
2023-04-30,13.30761
2023-05-01,18.464066
2023-05-02,18.464066
2023-05-03,18.464066
2023-05-04,18.464066
2023-05-05,18.464066
2023-05-06,18.464066
2023-05-07,18.464066
2023-05-08,18.464066
2023-05-09,18.464066
2023-05-10,18.464066
2023-05-11,18.464066
2023-05-12,18.464066
2023-05-13,18.464066
2023-05-14,18.464066
2023-05-15,18.464066
2023-05-16,18.464066
2023-05-17,18.464066
2023-05-18,18.464066
