일시,평균기온
2023-01-01,-1.0574971069456973
2023-01-02,-1.1590953726754725
2023-01-03,-1.275120662319214
2023-01-04,-1.3401081884939021
2023-01-05,-1.3785759415368095
2023-01-06,-1.4402472195657738
2023-01-07,-1.4327197236136606
2023-01-08,-1.5460893942795528
2023-01-09,-1.6088102886409894
2023-01-10,-1.685602284272052
2023-01-11,-1.711137114787184
2023-01-12,-1.7100543883079098
2023-01-13,-1.732178679918913
2023-01-14,-1.6851840672317975
2023-01-15,-1.7592144456467325
2023-01-16,-1.7827410485105797
2023-01-17,-1.820469047869934
2023-01-18,-1.80702378865838
2023-01-19,-1.7669683141256147
2023-01-20,-1.750023237579673
2023-01-21,-1.6637352521260653
2023-01-22,-1.6981024982353503
2023-01-23,-1.681438061624171
2023-01-24,-1.678283292905991
2023-01-25,-1.6231012914601832
2023-01-26,-1.5403019810108698
2023-01-27,-1.4794695885597133
2023-01-28,-1.3480385690882368
2023-01-29,-1.335925948235873
2023-01-30,-1.2714011169447939
2023-01-31,-1.2190045474270454
2023-02-01,-1.113245574068122
2023-02-02,-0.978630497371551
2023-02-03,-0.864891688083254
2023-02-04,-0.6796636386918222
2023-02-05,-0.6131138819182125
2023-02-06,-0.49380980231331595
2023-02-07,-0.38663284800951603
2023-02-08,-0.2264703690033496
2023-02-09,-0.038236466140073144
2023-02-10,0.12790730575559772
2023-02-11,0.3638852310625982
2023-02-12,0.47908657018600387
2023-02-13,0.6445092563109491
2023-02-14,0.7948563699198186
2023-02-15,0.994854879528376
2023-02-16,1.2192449771782048
2023-02-17,1.4175688837599356
2023-02-18,1.6815127069256495
2023-02-19,1.8202929524936242
2023-02-20,2.0048061875958076
2023-02-21,2.1697298899847035
2023-02-22,2.379843828582096
2023-02-23,2.6100202047433045
2023-02-24,2.8100113777020264
2023-02-25,3.071788754554853
2023-02-26,3.2049244930180594
2023-02-27,3.380734611336209
2023-02-28,3.534371682427494
2023-03-01,3.731136643060064
2023-03-02,3.9464581715305176
2023-03-03,4.130668713814972
2023-03-04,4.376331020871534
2023-03-05,4.493607146035104
2023-03-06,4.65438880804331
2023-03-07,4.79437761015753
2023-03-08,4.979384953448948
2023-03-09,5.185300390749852
2023-03-10,5.362857772238055
2023-03-11,5.604953287136633
2023-03-12,5.722007556670915
2023-03-13,5.886090849036163
2023-03-14,6.033000026736484
2023-03-15,6.228557135916004
2023-03-16,6.448578405598368
2023-03-17,6.643642978746039
2023-03-18,6.906415401034398
2023-03-19,7.047013896720323
2023-03-20,7.237143332999231
2023-03-21,7.412181275024118
2023-03-22,7.637486799979505
2023-03-23,7.888380570539925
2023-03-24,8.11492520298404
2023-03-25,8.409259658026683
2023-03-26,8.580979382747508
2023-03-27,8.80128080897506
2023-03-28,9.005058327108888
2023-03-29,9.257223140936002
2023-03-30,9.532692268123714
2023-03-31,9.7811765193132
2023-04-01,10.094521019837998
2023-04-02,10.282089880806078
2023-04-03,10.514913548293647
2023-04-04,10.727786919663806
2023-04-05,10.985587649313254
2023-04-06,11.263262970916658
2023-04-07,11.510613974669447
2023-04-08,11.81963104875404
2023-04-09,11.9998722718967
2023-04-10,12.22260349522189
2023-04-11,12.422888434806499
2023-04-12,12.665898445606787
2023-04-13,12.92689056081884
2023-04-14,13.155982993281299
2023-04-15,13.445482059910146
2023-04-16,13.605252554256753
2023-04-17,13.806850523360412
2023-04-18,13.985606961931706
2023-04-19,14.206932254624336
2023-04-20,14.446290074723246
2023-04-21,14.653970021165257
2023-04-22,14.92241299923283
2023-04-23,15.061581372658605
2023-04-24,15.243092804760277
2023-04-25,15.40230622354946
2023-04-26,15.604629626880872
2023-04-27,15.825498288566028
2023-04-28,16.015152472134545
2023-04-29,16.265968460290516
2023-04-30,16.387834714638895
2023-05-01,16.552291861148888
2023-05-02,16.69462471206462
2023-05-03,16.880175821075884
2023-05-04,17.084328925222525
2023-05-05,17.257291191052907
2023-05-06,17.491427908055094
2023-05-07,17.596641308255528
2023-05-08,17.74451210525924
2023-05-09,17.870391898097452
2023-05-10,18.03971591017949
2023-05-11,18.227984430161992
2023-05-12,18.385541925113827
2023-05-13,18.604907559950973
2023-05-14,18.696148928420715
2023-05-15,18.83101774704253
2023-05-16,18.945035842590094
2023-05-17,19.103801110165655
2023-05-18,19.282962030827008
2023-05-19,19.43298995000084
2023-05-20,19.64650308321902
2023-05-21,19.733634281689447
2023-05-22,19.866161524021443
2023-05-23,19.97958966064786
2023-05-24,20.139453258850267
2023-05-25,20.321289277645565
2023-05-26,20.475408878909374
2023-05-27,20.694222407629056
2023-05-28,20.787609598832265
2023-05-29,20.927053959902803
2023-05-30,21.047729794376625
2023-05-31,21.2148116129652
2023-06-01,21.403454519441997
2023-06-02,21.56357470012726
2023-06-03,21.787183840657185
2023-06-04,21.88376929221006
2023-06-05,22.024438680555484
2023-06-06,22.144017155463466
2023-06-07,22.307366751690015
2023-06-08,22.489376176090857
2023-06-09,22.639749885442733
2023-06-10,22.85035003065911
2023-06-11,22.93058286468143
2023-06-12,23.051548111886735
2023-06-13,23.148139335971592
2023-06-14,23.285364656557938
2023-06-15,23.438336051340595
2023-06-16,23.55705607633555
2023-06-17,23.73375559493614
2023-06-18,23.778274175134175
2023-06-19,23.8622017607467
2023-06-20,23.92096980509749
2023-06-21,24.02016140888025
2023-06-22,24.135488925912178
2023-06-23,24.217568126101998
2023-06-24,24.359242786745224
2023-06-25,24.370951668618133
2023-06-26,24.42485678922611
2023-06-27,24.45692149002211
2023-06-28,24.533208141942104
2023-06-29,24.629844242406236
2023-06-30,24.697786262311446
2023-07-01,24.830135356525776
2023-07-02,24.837497104145378
2023-07-03,24.89210436302716
2023-07-04,24.9298918659412
2023-07-05,25.016792488618155
2023-07-06,25.128703982337946
2023-07-07,25.2162555219918
2023-07-08,25.372128128945235
2023-07-09,25.406421035819452
2023-07-10,25.490782936343948
2023-07-11,25.56049656776142
2023-07-12,25.68078634230924
2023-07-13,25.82679757816195
2023-07-14,25.94837641598258
2023-07-15,26.137404199508556
2023-07-16,26.2031780970307
2023-07-17,26.316556614041797
2023-07-18,26.412058155835762
2023-07-19,26.554182078523827
2023-07-20,26.717400517535882
2023-07-21,26.850949840725516
2023-07-22,27.04617529266222
2023-07-23,27.11192042637439
2023-07-24,27.218679826764422
2023-07-25,27.300703175250167
2023-07-26,27.422320023093775
2023-07-27,27.557933530129034
2023-07-28,27.65681202178313
2023-07-29,27.81043197348848
2023-07-30,27.827864095791796
2023-07-31,27.87992113297053
2023-08-01,27.901255561298942
2023-08-02,27.95667671487493
2023-08-03,28.02113577556119
2023-08-04,28.044507674421087
2023-08-05,28.118923717998616
2023-08-06,28.05414682191296
2023-08-07,28.021708173939622
2023-08-08,27.956993717781007
2023-08-09,27.925550182108594
2023-08-10,27.90305927601832
2023-08-11,27.84010926763206
2023-08-12,27.829517910733465
2023-08-13,27.681698733631393
2023-08-14,27.56878962298688
2023-08-15,27.426732182435916
2023-08-16,27.32157165714502
2023-08-17,27.22942609028773
2023-08-18,27.101253952225385
2023-08-19,27.030174211814764
2023-08-20,26.826830850765788
2023-08-21,26.663520724609846
2023-08-22,26.47627320719485
2023-08-23,26.33115135538084
2023-08-24,26.204223196193936
2023-08-25,26.04633230636939
2023-08-26,25.9504215778218
2023-08-27,25.726902090877267
2023-08-28,25.547785918188556
2023-08-29,25.348771215394546
2023-08-30,25.195549255190215
2023-08-31,25.063781928676402
2023-09-01,24.9038788076126
2023-09-02,24.80832758709488
2023-09-03,24.587069758733634
2023-09-04,24.411640267525364
2023-09-05,24.21725944041576
2023-09-06,24.0691467763695
2023-09-07,23.94250505570538
2023-09-08,23.787303796480714
2023-09-09,23.695615811569233
2023-09-10,23.476998650347745
2023-09-11,23.302639611738204
2023-09-12,23.10745255009386
2023-09-13,22.95639599762082
2023-09-14,22.82446099608542
2023-09-15,22.661457602709405
2023-09-16,22.559353764365795
2023-09-17,22.32765828928964
2023-09-18,22.137566554831796
2023-09-19,21.924057132777502
2023-09-20,21.752208826066067
2023-09-21,21.59718649175758
2023-09-22,21.409024610964607
2023-09-23,21.27996231099868
2023-09-24,21.019821596793477
2023-09-25,20.80014747573586
2023-09-26,20.55629822147268
2023-09-27,20.353755353255174
2023-09-28,20.168101806818253
2023-09-29,19.949797376292793
2023-09-30,19.791505267509223
2023-10-01,19.503461669268244
2023-10-02,19.257607188246006
2023-10-03,18.989668563719587
2023-10-04,18.76546041500416
2023-10-05,18.560855675896974
2023-10-06,18.32655397182338
2023-10-07,18.15540194990413
2023-10-08,17.85775762769067
2023-10-09,17.60561775041707
2023-10-10,17.334696697964844
2023-10-11,17.11072679642295
2023-10-12,16.90942876395119
2023-10-13,16.681281592596186
2023-10-14,16.51884589032438
2023-10-15,16.232132729562007
2023-10-16,15.992736938254403
2023-10-17,15.735923286392406
2023-10-18,15.526935301104578
2023-10-19,15.340975286417027
2023-10-20,15.127984666545286
2023-10-21,14.979978468427966
2023-10-22,14.706425759721332
2023-10-23,14.478394731541623
2023-10-24,14.230650621025614
2023-10-25,14.027975943669368
2023-10-26,13.84516134939133
2023-10-27,13.631795966363033
2023-10-28,13.479610807183288
2023-10-29,13.197866832349806
2023-10-30,12.957506164702115
2023-10-31,12.693254485275531
2023-11-01,12.469943951495669
2023-11-02,12.262504862066269
2023-11-03,12.020754885354236
2023-11-04,11.836739422875567
2023-11-05,11.52011474491614
2023-11-06,11.242292478827977
2023-11-07,10.938533610633542
2023-11-08,10.674261511777363
2023-11-09,10.425042423474356
2023-11-10,10.141362455998975
2023-11-11,9.915954942066795
2023-11-12,9.559170069616027
2023-11-13,9.243105676635562
2023-11-14,8.903687677362257
2023-11-15,8.60696993938096
2023-11-16,8.329102343232988
2023-11-17,8.021096365011491
2023-11-18,7.776142281212641
2023-11-19,7.4049701515745685
2023-11-20,7.079973657579371
2023-11-21,6.737285420517577
2023-11-22,6.443073728870668
2023-11-23,6.173509469621489
2023-11-24,5.879532618170539
2023-11-25,5.654172351064541
2023-11-26,5.307912853947691
2023-11-27,5.0128237728606475
2023-11-28,4.7046437604182785
2023-11-29,4.4490868358715945
2023-11-30,4.221820109972677
2023-12-01,3.973241959035243
2023-12-02,3.795814422478766
2023-12-03,3.499441594263202
2023-12-04,3.255612650059044
2023-12-05,2.999497658983847
2023-12-06,2.7962656076948487
2023-12-07,2.621072915354431
2023-12-08,2.423851277338037
2023-12-09,2.296648397454677
2023-12-10,2.0490132019735325
2023-12-11,1.8521440418824766
2023-12-12,1.640987941659696
2023-12-13,1.4805602786040637
2023-12-14,1.3459331749889805
2023-12-15,1.1870214914926118
2023-12-16,1.0959200772235482
2023-12-17,0.882284007020298
2023-12-18,0.7174704874247375
2023-12-19,0.5366306969537411
2023-12-20,0.40502117827641904
2023-12-21,0.29798331763673724
2023-12-22,0.16572006516683313
2023-12-23,0.10062382129090697
2023-12-24,-0.08735251328163196
