일시,평균기온
2023-01-01,-1.1158627
2023-01-02,-1.1528088
2023-01-03,-1.129547
2023-01-04,-1.234629
2023-01-05,-1.1087507
2023-01-06,-0.98495764
2023-01-07,-0.96986455
2023-01-08,-0.9794951
2023-01-09,-0.96986455
2023-01-10,-1.1149892
2023-01-11,-1.038524
2023-01-12,-0.6776176
2023-01-13,-0.45512378
2023-01-14,-0.34239483
2023-01-15,-0.29483965
2023-01-16,-1.1528088
2023-01-17,-1.234629
2023-01-18,-1.234629
2023-01-19,-0.98495764
2023-01-20,-0.72193843
2023-01-21,-0.96986455
2023-01-22,-0.66781646
2023-01-23,-0.98495764
2023-01-24,-1.0612503
2023-01-25,-1.1284698
2023-01-26,-1.1170446
2023-01-27,-1.1170446
2023-01-28,-1.0272888
2023-01-29,-1.0272888
2023-01-30,-1.162125
2023-01-31,-1.1103877
2023-02-01,0.72573847
2023-02-02,0.7745618
2023-02-03,0.8563359
2023-02-04,0.907538
2023-02-05,1.3994304
2023-02-06,1.7494632
2023-02-07,1.4500648
2023-02-08,1.4500648
2023-02-09,1.8495759
2023-02-10,1.9358696
2023-02-11,2.3173933
2023-02-12,2.4514823
2023-02-13,3.1270986
2023-02-14,3.1664653
2023-02-15,3.1664653
2023-02-16,2.4236479
2023-02-17,2.3828044
2023-02-18,2.4236479
2023-02-19,3.1664653
2023-02-20,3.2367907
2023-02-21,3.2191067
2023-02-22,3.2959886
2023-02-23,3.1664653
2023-02-24,3.1747255
2023-02-25,3.2926745
2023-02-26,3.4414735
2023-02-27,3.427803
2023-02-28,3.4004064
2023-03-01,6.220389
2023-03-02,6.3490367
2023-03-03,6.240931
2023-03-04,6.3490367
2023-03-05,6.8995967
2023-03-06,7.116816
2023-03-07,7.099932
2023-03-08,7.099932
2023-03-09,7.26714
2023-03-10,7.26714
2023-03-11,7.633083
2023-03-12,8.2914295
2023-03-13,8.991512
2023-03-14,9.006176
2023-03-15,9.0369835
2023-03-16,8.166416
2023-03-17,8.292177
2023-03-18,8.43602
2023-03-19,9.265709
2023-03-20,9.424358
2023-03-21,9.424358
2023-03-22,9.678324
2023-03-23,9.1410675
2023-03-24,9.0369835
2023-03-25,8.884466
2023-03-26,9.566387
2023-03-27,9.934084
2023-03-28,9.984154
2023-03-29,10.131525
2023-03-30,10.086708
2023-03-31,10.128719
2023-04-01,11.80979
2023-04-02,11.569393
2023-04-03,11.777367
2023-04-04,12.022388
2023-04-05,12.701874
2023-04-06,13.038553
2023-04-07,12.727987
2023-04-08,12.700441
2023-04-09,13.057356
2023-04-10,13.156803
2023-04-11,13.69776
2023-04-12,14.112055
2023-04-13,14.314722
2023-04-14,14.37743
2023-04-15,14.398617
2023-04-16,13.704018
2023-04-17,13.663101
2023-04-18,13.752064
2023-04-19,14.448265
2023-04-20,15.061024
2023-04-21,15.110056
2023-04-22,15.237932
2023-04-23,15.286713
2023-04-24,15.286713
2023-04-25,15.213438
2023-04-26,15.263798
2023-04-27,15.263798
2023-04-28,15.286713
2023-04-29,15.337906
2023-04-30,15.378437
2023-05-01,17.142624
2023-05-02,17.213848
2023-05-03,16.769634
2023-05-04,17.638203
2023-05-05,17.92472
2023-05-06,17.941753
2023-05-07,18.011723
2023-05-08,18.057888
2023-05-09,18.078655
2023-05-10,18.057888
2023-05-11,18.03196
2023-05-12,18.325512
2023-05-13,18.72153
2023-05-14,19.017914
2023-05-15,19.126423
2023-05-16,18.214851
2023-05-17,17.91911
2023-05-18,17.974003
2023-05-19,18.648212
2023-05-20,18.790932
2023-05-21,19.234005
2023-05-22,19.44297
2023-05-23,19.464993
2023-05-24,19.330925
2023-05-25,19.306892
2023-05-26,19.39043
2023-05-27,19.314411
2023-05-28,19.406944
2023-05-29,19.52031
2023-05-30,19.530853
2023-05-31,19.554798
2023-06-01,22.280735
2023-06-02,21.955364
2023-06-03,22.02267
2023-06-04,22.207329
2023-06-05,22.72345
2023-06-06,22.87983
2023-06-07,22.846745
2023-06-08,22.7752
2023-06-09,22.846745
2023-06-10,22.7752
2023-06-11,23.033928
2023-06-12,23.384369
2023-06-13,23.454308
2023-06-14,23.621101
2023-06-15,23.710285
2023-06-16,23.035389
2023-06-17,22.72345
2023-06-18,22.880909
2023-06-19,23.431152
2023-06-20,23.572746
2023-06-21,23.587662
2023-06-22,23.641434
2023-06-23,23.628235
2023-06-24,23.62027
2023-06-25,23.434914
2023-06-26,23.415188
2023-06-27,23.444923
2023-06-28,23.47181
2023-06-29,23.501545
2023-06-30,23.457027
2023-07-01,25.49823
2023-07-02,25.454918
2023-07-03,25.432266
2023-07-04,25.49823
2023-07-05,26.004967
2023-07-06,26.228226
2023-07-07,25.98333
2023-07-08,25.98333
2023-07-09,25.98333
2023-07-10,25.98333
2023-07-11,26.228226
2023-07-12,26.368698
2023-07-13,26.609295
2023-07-14,26.712353
2023-07-15,26.71186
2023-07-16,26.228226
2023-07-17,25.98333
2023-07-18,26.00932
2023-07-19,26.566372
2023-07-20,26.578392
2023-07-21,26.609295
2023-07-22,26.712353
2023-07-23,26.875084
2023-07-24,26.875084
2023-07-25,26.685764
2023-07-26,26.922813
2023-07-27,26.848988
2023-07-28,26.875084
2023-07-29,26.71186
2023-07-30,27.000538
2023-07-31,27.000538
2023-08-01,27.073177
2023-08-02,26.897896
2023-08-03,26.80643
2023-08-04,26.59061
2023-08-05,26.909954
2023-08-06,27.18119
2023-08-07,26.962158
2023-08-08,26.88998
2023-08-09,26.88998
